,lga_name,cost,beds,baths,parkings,nearest_station,nearest_park,nearest_shop,nearest_hospital,nearest_school,nearest_supermarket,distance_to_cbd,year,offence_count,population,weekly_income
416,glen eira,450,2.0,1.0,1.0,2.455,10.978333333333332,7.61,5.993333333333334,1.4333333333333331,1.856666666666667,24.44,2022,6545,166230.0,1077.486828594403
417,glenelg,350,3.0,1.0,2.0,80.72833333333332,68.40166666666667,5.883333333333334,22.098333333333336,2.745,4.760000000000001,999.0,2022,1717,19591.0,663.106081341512
418,golden plains,480,4.0,2.0,2.0,31.741666666666667,58.59333333333333,29.55333333333333,63.49333333333333,4.71,17.07,88.5,2022,593,25653.0,818.3181536647777
419,greater bendigo,400,3.0,1.0,1.0,5.628333333333333,40.623333333333335,6.739999999999999,6.788333333333333,2.4633333333333334,4.75,999.0,2022,10218,122965.0,769.4243713100087
420,greater dandenong,380,3.0,1.0,1.0,4.246666666666667,7.838333333333334,5.078333333333333,5.051666666666667,1.721666666666667,2.521666666666667,34.72,2022,15514,255277.0,651.3995409586909
421,greater geelong,440,3.0,2.0,2.0,7.213333333333334,54.435,8.07,51.888333333333335,2.5050000000000003,3.868333333333333,70.96499999999999,2022,19940,362076.0,808.1302389599729
422,greater shepparton,380,3.0,1.0,1.0,6.151666666666667,31.096666666666668,8.055,7.955,2.165,7.818333333333333,999.0,2022,8742,94088.0,739.7764930185854
423,hepburn,390,3.0,1.0,1.0,27.435,30.91,39.37166666666667,28.40333333333333,2.5933333333333333,3.691666666666667,87.72666666666667,2022,545,17706.0,696.6052585475301
424,hindmarsh,250,3.0,1.0,2.0,2.746666666666667,49.973333333333336,54.10333333333333,26.211666666666662,1.4316666666666669,26.841666666666665,999.0,2022,442,6731.0,678.2530620118829
425,hobsons bay,438,3.0,1.0,2.0,3.0683333333333334,4.95,7.458333333333333,8.75,1.6333333333333333,2.998333333333333,23.15,2022,5883,95670.0,961.7238829273098
426,horsham,340,3.0,1.0,1.0,3.455,59.575,4.13,28.85333333333333,2.9916666666666667,25.506666666666668,999.0,2022,2339,20307.0,807.3906720242753
427,hume,419,3.0,2.0,2.0,7.739999999999999,28.2,7.305000000000001,21.541666666666668,2.618333333333333,5.13,42.02666666666666,2022,17873,376865.0,696.1371965687586
428,indigo,400,3.0,1.0,1.0,22.205,47.263333333333335,32.87,60.71666666666667,1.63,2.53,999.0,2022,674,16999.0,807.4834253929929
429,kingston (vic.),455,3.0,1.0,1.0,2.8116666666666665,14.413333333333332,8.561666666666667,17.63,2.015,3.3316666666666666,43.998333333333335,2022,9454,174776.0,917.6538420489684
430,knox,450,3.0,2.0,2.0,7.406666666666666,10.496666666666666,6.748333333333333,7.823333333333333,2.3,3.4650000000000003,36.0,2022,9520,169652.0,826.6399113402789
431,latrobe (vic.),350,3.0,1.0,1.0,4.489999999999999,16.255,5.305000000000001,45.10333333333333,2.265,3.843333333333333,999.0,2022,10995,105254.0,678.5369745774844
432,loddon,310,3.0,1.0,2.0,22.596666666666668,65.99333333333333,38.91666666666666,34.580000000000005,8.81,25.956666666666667,999.0,2022,510,6978.0,573.2556470132148
433,macedon ranges,480,4.0,2.0,2.0,9.605,38.78833333333333,19.285,33.038333333333334,2.0266666666666664,2.931666666666666,65.45833333333333,2022,1894,52673.0,901.8865422565424
434,manningham,495,3.0,2.0,2.0,9.175,6.0633333333333335,5.326666666666667,5.363333333333333,2.17,2.425,22.861666666666668,2022,3826,131676.0,784.3249410241923
435,mansfield,475,3.0,1.0,2.0,61.94166666666667,94.58333333333331,6.508333333333334,137.57666666666668,2.803333333333333,6.571666666666667,999.0,2022,447,9882.0,746.8098339100551
436,maribyrnong,400,2.0,1.0,1.0,3.228333333333333,7.721666666666667,3.355,13.851666666666668,1.7383333333333333,2.2783333333333333,16.848333333333333,2022,8701,102216.0,1028.1150367879957
437,maroondah,440,3.0,2.0,2.0,3.99,9.695,5.401666666666667,10.828333333333337,2.975,2.5733333333333333,34.85166666666667,2022,7302,124834.0,885.9182008281014
438,melbourne,460,2.0,1.0,0.0,2.2666666666666666,6.266666666666667,2.1733333333333333,5.17,1.53,0.9233333333333332,4.556666666666667,2022,34461,451383.0,1039.1430157477762
439,melton,400,4.0,2.0,2.0,8.056666666666667,18.72833333333333,8.04,29.69333333333333,3.26,5.385000000000001,41.255,2022,12082,373101.0,814.4452158096279
440,mildura,350,3.0,1.0,2.0,999.0,999.0,6.183333333333334,999.0,2.2883333333333336,3.606666666666667,999.0,2022,6901,57362.0,725.7261427790985
441,mitchell,400,4.0,2.0,2.0,8.263333333333334,23.97,24.558333333333334,35.75333333333333,3.66,7.193333333333333,55.961666666666666,2022,3485,49385.0,820.6867138846413
442,moira,380,3.0,1.0,2.0,47.19666666666667,47.67166666666667,14.746666666666666,59.89,2.066666666666667,33.04666666666667,999.0,2022,2142,30567.0,652.4008484007322
443,monash,470,3.0,2.0,1.0,3.733333333333333,15.915,5.29,5.816666666666666,2.253333333333333,2.8266666666666667,28.148333333333333,2022,11165,249874.0,797.6698218785183
444,moonee valley,410,2.0,1.0,1.0,3.6666666666666665,7.223333333333333,5.371666666666667,10.991666666666667,1.8766666666666665,2.845,17.91,2022,7845,200090.0,1002.636388966517
445,moorabool,410,3.0,2.0,2.0,5.985,30.9,16.125,22.62833333333333,4.135,5.416666666666667,52.013333333333335,2022,2041,36835.0,840.3389561413593
446,moreland,420,2.0,1.0,1.0,2.953333333333333,4.3566666666666665,4.343333333333334,4.366666666666666,1.7633333333333332,1.6983333333333337,15.785,2022,11518,318545.0,978.610280263941
447,mornington peninsula,525,3.0,2.0,2.0,25.385,19.096666666666668,11.188333333333333,22.075,3.591666666666667,4.375,69.45333333333333,2022,8845,204430.0,790.3027228616169
448,mount alexander,443,3.0,1.0,2.0,6.141666666666667,8.216666666666667,26.641666666666666,8.09,1.9766666666666663,20.2,999.0,2022,951,20401.0,701.9712701313167
449,moyne,400,3.0,1.0,1.0,29.15666666666667,75.18166666666666,36.32666666666667,21.45,1.585,10.601666666666668,999.0,2022,778,16988.0,800.3429041605085
450,murrindindi,340,3.0,1.0,1.0,47.72833333333333,46.70166666666667,41.59666666666667,47.43333333333333,3.915,21.633333333333333,101.69833333333332,2022,815,14977.0,699.959723316828
451,nillumbik,470,3.0,1.0,2.0,6.236666666666666,15.733333333333333,13.101666666666668,20.46833333333333,2.2383333333333337,3.3833333333333333,39.29,2022,2155,66779.0,1002.1826362368096
452,northern grampians,300,1.0,1.0,1.0,2.455,4.05,29.265,79.69833333333332,1.01,2.8366666666666664,999.0,2022,1050,11313.0,685.286765275513
453,port phillip,450,2.0,1.0,1.0,4.2,10.71,7.611666666666666,9.503333333333334,1.7816666666666667,1.9883333333333333,13.625,2022,12006,156156.0,1333.6982828282585
454,pyrenees,330,3.0,1.0,2.0,26.756666666666668,2.881666666666667,26.063333333333333,54.88166666666667,2.393333333333333,1.595,999.0,2022,433,8037.0,603.1507563258996
456,south gippsland,370,3.0,1.0,1.0,51.62833333333333,45.66666666666666,21.336666666666662,72.44166666666666,2.6866666666666665,3.695,999.0,2022,1648,30702.0,681.5452617743288
457,southern grampians,300,2.0,1.0,1.0,78.26333333333334,21.466666666666665,2.43,46.22666666666667,1.6366666666666667,2.53,999.0,2022,1157,16138.0,726.5878213809336
458,stonnington,450,2.0,1.0,1.0,2.118333333333333,6.081666666666666,3.755,7.196666666666667,1.93,1.87,14.388333333333332,2022,10351,157293.0,1351.2869661883162
459,strathbogie,380,1.0,1.0,1.0,1.9183333333333328,62.44833333333334,38.01166666666666,44.806666666666665,0.5266666666666667,2.4883333333333337,999.0,2022,710,11044.0,676.7952297210924
460,surf coast,540,3.0,2.0,2.0,16.1,55.13166666666667,18.351666666666667,54.0,2.9016666666666664,4.433333333333334,83.01666666666667,2022,1350,35215.0,992.202023948122
461,swan hill,310,3.0,2.0,2.0,4.766666666666667,999.0,3.585,61.54666666666667,2.216666666666667,3.943333333333333,999.0,2022,2438,20891.0,745.5583721916367
462,towong,375,2.0,1.0,1.0,52.48,128.80666666666667,49.495,2.5166666666666666,1.305,2.0216666666666665,999.0,2022,183,6118.0,724.756818505748
463,wangaratta,380,3.0,1.0,2.0,6.3566666666666665,45.52666666666666,4.5616666666666665,70.16666666666667,2.425,4.628333333333333,999.0,2022,2366,29750.0,756.7246826176607
464,warrnambool,420,2.0,1.0,1.0,5.256666666666666,80.49833333333332,3.7233333333333336,36.318333333333335,2.055,3.558333333333333,999.0,2022,3118,36732.0,790.8469354414041
465,wellington,385,3.0,1.0,1.0,11.693333333333332,57.00833333333333,15.216666666666669,32.41,2.246666666666667,2.296666666666667,999.0,2022,4277,44812.0,679.0844864717471
466,west wimmera,230,1.0,1.0,0.0,78.16166666666666,999.0,76.20666666666666,98.705,1.4766666666666666,0.1966666666666666,999.0,2022,194,2635.0,735.7765426365422
467,whitehorse,450,2.0,2.0,1.0,4.331666666666666,9.073333333333332,7.393333333333333,6.623333333333333,2.2983333333333333,2.731666666666667,26.305,2022,7243,190824.0,814.3992903980279
468,whittlesea,410,3.0,2.0,2.0,6.001666666666667,18.76833333333333,7.521666666666666,22.57,2.6766666666666667,3.71,35.598333333333336,2022,12507,362302.0,770.2708969111685
469,wodonga,418,3.0,2.0,2.0,10.213333333333331,999.0,5.975,81.82166666666667,2.803333333333333,3.89,999.0,2022,3634,72976.0,834.1095183633116
470,wyndham,400,4.0,2.0,2.0,6.44,12.295,7.668333333333334,13.736666666666668,2.543333333333333,3.648333333333333,34.695,2022,15926,654242.0,873.7279700346861
471,yarra,525,2.0,1.0,1.0,3.283333333333333,6.468333333333334,4.3100000000000005,4.795,1.6033333333333333,1.3716666666666666,9.305,2022,11379,150031.0,1389.7685279132272
472,yarra ranges,470,3.0,2.0,2.0,4.1883333333333335,15.453333333333337,6.746666666666667,9.856666666666666,2.313333333333333,3.796666666666667,44.11833333333333,2022,7168,164873.0,839.592337086129
473,yarriambiack,300,3.0,1.0,1.0,30.72833333333333,60.41666666666666,42.66666666666666,31.62833333333333,1.5799999999999998,3.083333333333333,999.0,2022,418,6389.0,655.903158707281
474,alpine,300.0,2.0,1.0,2.0,46.42833333333333,5.346666666666667,38.88,29.88833333333333,2.5266666666666664,2.4466666666666668,999.0,2023,444,13497.0,812.0631464420081
475,ararat,400.0,3.0,1.0,1.0,2.428333333333333,28.92833333333333,2.536666666666666,999.0,1.4333333333333331,3.033333333333333,999.0,2023,1426,11853.0,744.6237489700147
476,ballarat,410.0,3.0,2.0,2.0,7.341666666666667,9.785,6.483333333333333,24.81,2.235,4.776666666666667,999.0,2023,11097,166933.0,814.7859558145677
477,banyule,550.0,3.0,1.0,1.0,2.8766666666666665,11.215,9.528333333333334,5.3533333333333335,1.76,2.6300000000000003,23.14,2023,7954,137625.0,1002.6214230614496
478,bass coast,440.0,3.0,2.0,2.0,86.75,32.095,22.93,39.63,3.885,7.376666666666667,116.675,2023,2929,38757.0,681.0843211606536
479,baw baw,435.0,3.0,1.0,2.0,3.841666666666667,59.77333333333333,10.885,16.663333333333334,2.1366666666666663,4.1866666666666665,84.09833333333333,2023,4180,58305.0,791.4963611194912
480,bayside (vic.),900.0,3.0,2.0,2.0,3.425,10.456666666666669,10.056666666666668,11.656666666666666,1.9883333333333333,3.0966666666666667,31.186666666666667,2023,5152,112969.0,1190.491500035146
481,benalla,410.0,3.0,1.0,2.0,5.575,64.175,33.553333333333335,53.156666666666666,1.8766666666666665,4.84,999.0,2023,1436,14061.0,707.6510141032893
482,boroondara,695.0,3.0,2.0,2.0,2.958333333333333,7.47,5.25,8.808333333333334,1.4533333333333334,2.0983333333333336,17.675,2023,7236,249952.0,1164.3870014669092
483,brimbank,440.0,3.0,1.0,1.0,4.4,16.438333333333333,5.04,10.2,2.125,3.28,30.26833333333333,2023,17310,261474.0,669.0307971062739
484,buloke,210.0,2.0,1.0,1.0,62.25333333333333,56.165,67.075,71.84166666666667,0.9433333333333334,1.4116666666666666,999.0,2023,392,5948.0,687.7639513148376
485,campaspe,420.0,2.0,1.0,1.0,2.123333333333333,85.25333333333333,2.8583333333333334,31.51333333333333,1.7233333333333334,23.956666666666667,999.0,2023,3662,38146.0,716.3114659931282
486,cardinia,530.0,4.0,2.0,2.0,5.383333333333334,22.023333333333333,9.581666666666669,28.65833333333333,3.0933333333333333,5.213333333333334,51.87,2023,6832,310435.0,900.404938254631
487,casey,535.0,4.0,2.0,2.0,8.606666666666666,11.041666666666666,7.9766666666666675,24.808333333333334,2.756666666666667,4.031666666666667,47.2,2023,21435,669987.0,848.778709431151
488,central goldfields,330.0,3.0,1.0,1.0,3.418333333333333,23.87,3.0,47.086666666666666,2.4233333333333333,2.42,999.0,2023,1128,13809.0,524.9764299270468
489,colac otway,380.0,3.0,1.0,1.0,64.52333333333334,46.11,64.445,45.306666666666665,2.533333333333333,3.625,999.0,2023,1503,21697.0,763.9008017487008
490,corangamite,360.0,2.0,1.0,1.0,1.28,86.32833333333333,33.95666666666667,18.27833333333333,1.8033333333333328,1.39,999.0,2023,654,16075.0,758.4154926794603
491,darebin,525.0,2.0,1.0,1.0,3.2583333333333333,10.29,6.891666666666667,8.883333333333333,1.975,2.3366666666666664,17.515,2023,13135,268366.0,991.7885324267417
492,east gippsland,430.0,3.0,1.0,2.0,20.41166666666667,64.45166666666667,19.496666666666663,87.96499999999999,3.3016666666666667,9.421666666666663,999.0,2023,4858,49106.0,646.8208790410646
493,frankston,500.0,3.0,2.0,2.0,6.343333333333334,19.916666666666668,6.726666666666668,22.41166666666667,2.8583333333333334,3.745,47.66833333333333,2023,13196,151924.0,871.5587318564777
494,gannawarra,280.0,2.0,1.0,1.0,40.975,102.725,49.443333333333335,999.0,1.5733333333333337,1.9383333333333328,999.0,2023,835,10385.0,631.3949139204302
495,glen eira,650.0,2.0,1.0,1.0,2.455,10.978333333333332,7.61,5.993333333333334,1.4333333333333331,1.856666666666667,24.44,2023,7097,169089.0,1137.0987911796517
496,glenelg,380.0,3.0,1.0,2.0,80.72833333333332,68.40166666666667,5.883333333333334,22.098333333333336,2.745,4.760000000000001,999.0,2023,1631,19553.0,687.0463673626498
497,golden plains,600.0,4.0,2.0,2.0,31.741666666666667,58.59333333333333,29.55333333333333,63.49333333333333,4.71,17.07,88.5,2023,686,26240.0,855.2293749902053
498,greater bendigo,450.0,3.0,1.0,1.0,5.628333333333333,40.623333333333335,6.739999999999999,6.788333333333333,2.4633333333333334,4.75,999.0,2023,10994,124648.0,801.1013033366742
499,greater dandenong,480.0,3.0,1.0,1.0,4.246666666666667,7.838333333333334,5.078333333333333,5.051666666666667,1.721666666666667,2.521666666666667,34.72,2023,18071,261061.0,686.6041455682738
500,greater geelong,490.0,3.0,2.0,2.0,7.213333333333334,54.435,8.07,51.888333333333335,2.5050000000000003,3.868333333333333,70.96499999999999,2023,20795,368577.0,849.2516035390155
501,greater shepparton,440.0,3.0,1.0,1.0,6.151666666666667,31.096666666666668,8.055,7.955,2.165,7.818333333333333,999.0,2023,9099,94945.0,768.6366005939284
502,hepburn,440.0,3.0,1.0,1.0,27.435,30.91,39.37166666666667,28.40333333333333,2.5933333333333333,3.691666666666667,87.72666666666667,2023,659,17799.0,728.6169463004072
503,hindmarsh,300.0,3.0,1.0,2.0,2.746666666666667,49.973333333333336,54.10333333333333,26.211666666666662,1.4316666666666669,26.841666666666665,999.0,2023,287,6697.0,714.327975354806
504,hobsons bay,520.0,3.0,1.0,2.0,3.0683333333333334,4.95,7.458333333333333,8.75,1.6333333333333333,2.998333333333333,23.15,2023,5838,96856.0,1013.0480032779648
505,horsham,400.0,3.0,1.0,1.0,3.455,59.575,4.13,28.85333333333333,2.9916666666666667,25.506666666666668,999.0,2023,2492,20355.0,844.4037529427602
506,hume,480.0,3.0,2.0,2.0,7.739999999999999,28.2,7.305000000000001,21.541666666666668,2.618333333333333,5.13,42.02666666666666,2023,17975,391308.0,728.7323254836247
507,indigo,480.0,3.0,1.0,1.0,22.205,47.263333333333335,32.87,60.71666666666667,1.63,2.53,999.0,2023,732,17096.0,839.1627828628071
508,kingston (vic.),580.0,3.0,1.0,1.0,2.8116666666666665,14.413333333333332,8.561666666666667,17.63,2.015,3.3316666666666666,43.998333333333335,2023,10951,177443.0,959.0986034478734
509,knox,550.0,3.0,2.0,2.0,7.406666666666666,10.496666666666666,6.748333333333333,7.823333333333333,2.3,3.4650000000000003,36.0,2023,9515,171173.0,857.3821116946852
510,latrobe (vic.),370.0,3.0,1.0,1.0,4.489999999999999,16.255,5.305000000000001,45.10333333333333,2.265,3.843333333333333,999.0,2023,11559,105779.0,703.9945349675318
511,loddon,320.0,3.0,1.0,2.0,22.596666666666668,65.99333333333333,38.91666666666666,34.580000000000005,8.81,25.956666666666667,999.0,2023,463,6955.0,593.1805718998909
512,macedon ranges,550.0,4.0,2.0,2.0,9.605,38.78833333333333,19.285,33.038333333333334,2.0266666666666664,2.931666666666666,65.45833333333333,2023,2172,53476.0,940.3460521427304
513,manningham,620.0,3.0,2.0,2.0,9.175,6.0633333333333335,5.326666666666667,5.363333333333333,2.17,2.425,22.861666666666668,2023,4140,133047.0,813.7111284558238
514,mansfield,480.0,3.0,1.0,2.0,61.94166666666667,94.58333333333331,6.508333333333334,137.57666666666668,2.803333333333333,6.571666666666667,999.0,2023,400,10028.0,778.9454302021844
515,maribyrnong,525.0,2.0,1.0,1.0,3.228333333333333,7.721666666666667,3.355,13.851666666666668,1.7383333333333333,2.2783333333333333,16.848333333333333,2023,8686,104784.0,1095.358061004748
516,maroondah,550.0,3.0,2.0,2.0,3.99,9.695,5.401666666666667,10.828333333333337,2.975,2.5733333333333333,34.85166666666667,2023,7628,126609.0,922.2691639935372
517,melbourne,650.0,2.0,1.0,0.0,2.2666666666666666,6.266666666666667,2.1733333333333333,5.17,1.53,0.9233333333333332,4.556666666666667,2023,34372,465314.0,1125.9835319889291
518,melton,450.0,4.0,2.0,2.0,8.056666666666667,18.72833333333333,8.04,29.69333333333333,3.26,5.385000000000001,41.255,2023,12154,388311.0,843.9198594849764
519,mildura,390.0,3.0,1.0,2.0,999.0,999.0,6.183333333333334,999.0,2.2883333333333336,3.606666666666667,999.0,2023,7610,57760.0,758.9026431023465
520,mitchell,440.0,4.0,2.0,2.0,8.263333333333334,23.97,24.558333333333334,35.75333333333333,3.66,7.193333333333333,55.961666666666666,2023,3953,50641.0,853.6459852303817
521,moira,450.0,3.0,1.0,2.0,47.19666666666667,47.67166666666667,14.746666666666666,59.89,2.066666666666667,33.04666666666667,999.0,2023,2218,30713.0,676.6722845691498
522,monash,600.0,3.0,2.0,1.0,3.733333333333333,15.915,5.29,5.816666666666666,2.253333333333333,2.8266666666666667,28.148333333333333,2023,12175,254139.0,843.8688922224233
523,moonee valley,550.0,2.0,1.0,1.0,3.6666666666666665,7.223333333333333,5.371666666666667,10.991666666666667,1.8766666666666665,2.845,17.91,2023,7692,203499.0,1053.752335932722
524,moorabool,440.0,3.0,2.0,2.0,5.985,30.9,16.125,22.62833333333333,4.135,5.416666666666667,52.013333333333335,2023,2185,37478.0,880.510674823877
525,moreland,525.0,2.0,1.0,1.0,2.953333333333333,4.3566666666666665,4.343333333333334,4.366666666666666,1.7633333333333332,1.6983333333333337,15.785,2023,12404,325824.0,1039.8241917896516
526,mornington peninsula,550.0,3.0,2.0,2.0,25.385,19.096666666666668,11.188333333333333,22.075,3.591666666666667,4.375,69.45333333333333,2023,9768,207277.0,820.7337631570113
527,mount alexander,450.0,3.0,1.0,2.0,6.141666666666667,8.216666666666667,26.641666666666666,8.09,1.9766666666666663,20.2,999.0,2023,975,20533.0,731.103359183641
528,moyne,440.0,3.0,1.0,1.0,29.15666666666667,75.18166666666666,36.32666666666667,21.45,1.585,10.601666666666668,999.0,2023,593,17105.0,835.1352858410389
529,murrindindi,390.0,3.0,1.0,1.0,47.72833333333333,46.70166666666667,41.59666666666667,47.43333333333333,3.915,21.633333333333333,101.69833333333332,2023,745,15108.0,727.999426843641
530,nillumbik,550.0,3.0,1.0,2.0,6.236666666666666,15.733333333333333,13.101666666666668,20.46833333333333,2.2383333333333337,3.3833333333333333,39.29,2023,1609,67188.0,1044.0436968550537
531,northern grampians,185.0,1.0,1.0,1.0,2.455,4.05,29.265,79.69833333333332,1.01,2.8366666666666664,999.0,2023,967,11261.0,719.1699091298254
532,port phillip,625.0,2.0,1.0,1.0,4.2,10.71,7.611666666666666,9.503333333333334,1.7816666666666667,1.9883333333333333,13.625,2023,13015,159326.0,1379.9465551738133
533,pyrenees,350.0,3.0,1.0,2.0,26.756666666666668,2.881666666666667,26.063333333333333,54.88166666666667,2.393333333333333,1.595,999.0,2023,400,8067.0,628.3088684913726
535,south gippsland,400.0,3.0,1.0,1.0,51.62833333333333,45.66666666666666,21.336666666666662,72.44166666666666,2.6866666666666665,3.695,999.0,2023,2039,30906.0,709.166326484028
536,southern grampians,300.0,2.0,1.0,1.0,78.26333333333334,21.466666666666665,2.43,46.22666666666667,1.6366666666666667,2.53,999.0,2023,1194,16115.0,755.2644666367546
537,stonnington,650.0,2.0,1.0,1.0,2.118333333333333,6.081666666666666,3.755,7.196666666666667,1.93,1.87,14.388333333333332,2023,11310,160822.0,1411.1100965922903
538,strathbogie,320.0,1.0,1.0,1.0,1.9183333333333328,62.44833333333334,38.01166666666666,44.806666666666665,0.5266666666666667,2.4883333333333337,999.0,2023,543,11146.0,701.4575543234704
539,surf coast,595.0,3.0,2.0,2.0,16.1,55.13166666666667,18.351666666666667,54.0,2.9016666666666664,4.433333333333334,83.01666666666667,2023,1060,35986.0,1046.1900704853874
540,swan hill,410.0,3.0,2.0,2.0,4.766666666666667,999.0,3.585,61.54666666666667,2.216666666666667,3.943333333333333,999.0,2023,2120,20870.0,777.4227781049555
541,towong,240.0,2.0,1.0,1.0,52.48,128.80666666666667,49.495,2.5166666666666666,1.305,2.0216666666666665,999.0,2023,174,6134.0,762.3692974899474
542,wangaratta,420.0,3.0,1.0,2.0,6.3566666666666665,45.52666666666666,4.5616666666666665,70.16666666666667,2.425,4.628333333333333,999.0,2023,2542,29904.0,787.6647115306731
543,warrnambool,450.0,2.0,1.0,1.0,5.256666666666666,80.49833333333332,3.7233333333333336,36.318333333333335,2.055,3.558333333333333,999.0,2023,3017,37062.0,824.0301387313048
544,wellington,400.0,3.0,1.0,1.0,11.693333333333332,57.00833333333333,15.216666666666669,32.41,2.246666666666667,2.296666666666667,999.0,2023,4448,45004.0,700.844589310937
545,west wimmera,240.0,1.0,1.0,0.0,78.16166666666666,999.0,76.20666666666666,98.705,1.4766666666666666,0.1966666666666666,999.0,2023,131,2615.0,771.1782346070988
546,whitehorse,595.0,2.0,2.0,1.0,4.331666666666666,9.073333333333332,7.393333333333333,6.623333333333333,2.2983333333333333,2.731666666666667,26.305,2023,8358,193913.0,852.501547815953
547,whittlesea,490.0,3.0,2.0,2.0,6.001666666666667,18.76833333333333,7.521666666666666,22.57,2.6766666666666667,3.71,35.598333333333336,2023,12943,377971.0,805.0437647602931
548,wodonga,450.0,3.0,2.0,2.0,10.213333333333331,999.0,5.975,81.82166666666667,2.803333333333333,3.89,999.0,2023,3750,74233.0,864.271662887299
549,wyndham,480.0,4.0,2.0,2.0,6.44,12.295,7.668333333333334,13.736666666666668,2.543333333333333,3.648333333333333,34.695,2023,18155,685662.0,909.8934036006356
550,yarra,650.0,2.0,1.0,1.0,3.283333333333333,6.468333333333334,4.3100000000000005,4.795,1.6033333333333333,1.3716666666666666,9.305,2023,13415,153858.0,1458.8040492281712
551,yarra ranges,530.0,3.0,2.0,2.0,4.1883333333333335,15.453333333333337,6.746666666666667,9.856666666666666,2.313333333333333,3.796666666666667,44.11833333333333,2023,7130,166556.0,872.4199164526584
552,yarriambiack,320.0,3.0,1.0,1.0,30.72833333333333,60.41666666666666,42.66666666666666,31.62833333333333,1.5799999999999998,3.083333333333333,999.0,2023,436,6338.0,688.3343257635019
